gene,mi_score,rf_importance,combined_score
chpS,0.1684978704868818,0.001380510735800089,0.5057573628413369
group_19071,0.13191570637748606,0.004397470956054805,0.5032371459020224
group_20717,0.18172644277023173,4.413434753579864e-05,0.49873065471595673
group_21556,0.12529759290418002,0.0047570170281915425,0.4967564815461431
group_13316,0.12799987231882912,0.004526973857098816,0.4967102672687283
group_26381,0.12852013577873095,0.00442072896370097,0.4946973245136869
group_25010,0.13990739643650818,0.0033735544838529906,0.49198649810827466
group_15621,0.164656172439126,0.0010611928310193806,0.4849155026149938
group_21546,0.11542145536787596,0.0049563580336873265,0.4761779789934042
parD1,0.14623754653455495,0.00231860967026617,0.4751853036618814
group_26380,0.12852013577873095,0.003708907449628574,0.4716722691869075
group_26382,0.12852013577873095,0.0035957839684892324,0.4680131013189828
group_26324,0.12276001323860729,0.003994524750306008,0.46514818829190374
group_26377,0.11744075440595411,0.0043390702218257995,0.46173668197721585
group_19060,0.11952007659737895,0.004152529895402292,0.46139288776619736
yfaX1_1,0.12529759290418002,0.003583107314080322,0.4587844118886565
group_20868,0.12436700697678046,0.003553972999576563,0.45529542118347055
group_14825,0.1496318866686094,0.001281407585573384,0.45092404377632866
group_18507,0.12408258718377219,0.0034185229606039135,0.45013573523215644
group_16999,0.16216670395597765,0.00011826411936894484,0.4476023501941857
tdcF_2,0.13556627138917313,0.0023470706950235024,0.4469034709382634
group_26358,0.11653429101723604,0.003930988363714247,0.4460560127595192
group_17286,0.1250069180536365,0.0032044506983533246,0.44574068589306903
group_5169,0.11758011470997104,0.0038018930424233467,0.4447421553423302
group_19055,0.1135049924133708,0.004142890210168837,0.444620512034634
group_11936,0.1250069180536365,0.0031320069520377426,0.44339737196672735
ybcO_2,0.1184726845643361,0.0036551853304731935,0.44243920932442643
group_26364,0.12387437999457673,0.0031904471315656905,0.44218847286946406
group_21525,0.12387437999457673,0.0031708898714512936,0.4415558606383474
traC_1,0.12276001323860729,0.003256429682778507,0.4412732710124083
group_19254,0.1184726845643361,0.0035874937376636873,0.44024961173741367
group_6266,0.12275706376124655,0.003168957545976896,0.43843576731935074
